pattern_components,pattern_gaps,pattern_size,intervals_count,intervals
"[{40, 49, 238}]","[]",3,36,"(2120,2776);(5066,5780);(6963,7490);(10627,11344);(11776,12334);(14368,14929);(22998,23590);(27630,28861);(28477,28977);(28861,29361);(38614,39194);(41968,42761);(46300,46828);(46750,47270);(47160,47662);(47270,47977);(51722,52242);(55505,56160);(55746,56432);(56112,56752);(58029,58710);(60153,60776);(61539,62420);(62407,63412);(65765,66601);(66890,67568);(71178,72108);(71929,72772);(72734,73508);(74455,74955);(76208,76735);(78012,78517);(78253,78754);(81899,82399);(84583,85189);(84583,85189)"
"[{40, 49, 250}]","[]",3,1,"(86055,86584)"
"[{40, 49, 256}]","[]",3,8,"(441,1027);(441,1172);(18882,19632);(29355,29889);(32141,33227);(37369,38077);(59285,59823);(70001,70678)"
"[{40, 49, 271}]","[]",3,15,"(2844,3402);(13675,14210);(17442,18195);(23931,24921);(27803,28472);(35364,36217);(42677,44095);(46831,47530);(51442,52166);(55271,56182);(59351,59851);(63160,64094);(66986,67491);(70670,71564);(85095,85659)"
"[{40, 49, 272}]","[]",3,18,"(2794,3433);(17316,17940);(20794,21445);(23849,24880);(27591,28277);(31421,31995);(35377,36097);(42708,44034);(46975,47643);(51237,52312);(55136,56268);(59232,60217);(63174,63700);(66809,67429);(66809,67472);(70469,71710);(73967,74872);(84994,85659)"
"[{40, 49, 298}]","[]",3,1,"(20576,21245)"
"[{40, 49, 302}]","[]",3,2,"(27382,27882);(38953,39500)"
"[{40, 49, 311}]","[]",3,45,"(1764,2671);(2671,3874);(3595,4110);(5471,6963);(8642,10171);(11776,12564);(12174,12674);(12214,13121);(12824,13362);(12989,14224);(16336,17056);(17567,18067);(17752,19020);(19822,20422);(20691,21723);(21426,21953);(23395,24521);(24778,25648);(26655,27886);(28484,29070);(28484,29070);(30704,31521);(31179,31748);(35031,36360);(37541,38041);(38719,39228);(38996,39993);(42988,43604);(46516,47356);(47802,48302);(55854,56372);(56032,56533);(58964,59874);(63082,63628);(63082,63628);(69903,70442);(70387,71284);(73997,74931);(76981,77989);(77970,78979);(80521,81022);(81347,82091);(83843,84557);(84166,85202);(86079,86934)"
"[{40, 49, 320}]","[]",3,1,"(77964,78468)"
"[{40, 49, 321}]","[]",3,1,"(77722,78462)"
"[{40, 49, 339}]","[]",3,1,"(77679,78179)"
"[{40, 49, 352}]","[]",3,3,"(62221,62945);(63110,63611);(63238,63831)"
"[{40, 49, 353}]","[]",3,4,"(2113,2613);(2232,2761);(5307,6151);(6287,6812)"
"[{40, 49, 375}]","[]",3,3,"(84302,84802);(84302,84802);(84761,85548)"
"[{40, 49, 380}]","[]",3,1,"(62975,63961)"
"[{40, 49, 390}]","[]",3,4,"(33855,34500);(34365,36227);(41565,42238);(41967,43839)"
"[{40, 49, 396}]","[]",3,1,"(23786,24479)"
"[{40, 49, 406}]","[]",3,2,"(59323,59852);(73926,75078)"
"[{40, 49, 414}]","[]",3,14,"(23234,23811);(32937,33440);(34893,35422);(35190,35889);(35491,36072);(50422,51356);(50899,51399);(51330,52690);(63038,63897);(71348,72043);(72394,75513);(76118,76720);(83545,84210);(84197,85630)"
"[{40, 49, 415}]","[]",3,2,"(20702,21341);(20702,21341)"
"[{40, 49, 419}]","[]",3,2,"(57944,58839);(58964,59911)"
"[{40, 49, 427}]","[]",3,1,"(34906,35659)"
"[{40, 49, 433}]","[]",3,4,"(27382,28301);(33805,34404);(34241,34741);(35547,36047)"
"[{40, 49, 439}]","[]",3,14,"(19673,20207);(30098,30627);(30349,30851);(30820,31320);(33843,34576);(37371,37980);(53907,54407);(64925,65425);(65490,66302);(69480,70140);(72101,72940);(76910,77429);(80080,80650);(87578,88155)"
"[{40, 49, 442}]","[]",3,1,"(84624,85124)"
"[{40, 49, 465}]","[]",3,2,"(72748,73274);(73478,74526)"
"[{40, 49, 476}]","[]",3,28,"(2959,3475);(5171,5861);(6236,6752);(9201,10638);(14062,14615);(16278,17028);(17028,18314);(18787,19494);(19708,20208);(27955,28461);(27955,28461);(31268,32130);(31764,32265);(35200,35832);(35551,36249);(52084,52624);(54531,55031);(54664,55487);(59278,59891);(61967,62516);(63182,64202);(70335,71822);(73400,74008);(74522,75068);(77469,78376);(81312,82020);(81646,82421);(84862,85613)"
"[{40, 49, 489}]","[]",3,1,"(22944,23454)"
"[{40, 49, 491}]","[]",3,1,"(70705,71360)"
"[{40, 49, 498}]","[]",3,1,"(31513,32353)"
"[{40, 49, 510}]","[]",3,1,"(23979,24680)"
"[{40, 49, 523}]","[]",3,3,"(62827,63327);(63055,63562);(63470,63972)"
"[{40, 49, 545}]","[]",3,6,"(19534,20288);(20437,21455);(22786,23501);(23058,23578);(23377,24563);(49613,50194)"
"[{40, 49, 582}]","[]",3,4,"(42572,43153);(58249,58922);(58922,59623);(77323,78220)"
"[{40, 49, 593}]","[]",3,2,"(20112,20954);(27075,28063)"
"[{40, 49, 605}]","[]",3,4,"(2344,3188);(3030,3810);(5579,6151);(69565,70442)"
"[{40, 49, 624}]","[]",3,1,"(17219,17836)"
"[{40, 49, 648}]","[]",3,1,"(14232,15117)"
"[{40, 49, 652}]","[]",3,3,"(77988,78494);(78123,78624);(78306,78839)"
"[{40, 49, 704}]","[]",3,3,"(58972,60063);(70161,70661);(77189,77689)"
"[{40, 49, 735}]","[]",3,1,"(9723,10457)"
"[{40, 49, 750}]","[]",3,4,"(1733,2233);(2163,2878);(2586,3104);(2764,3601)"
"[{40, 49, 767}]","[]",3,2,"(80519,81211);(80950,81473)"
"[{40, 49, 770}]","[]",3,1,"(14013,15023)"
"[{40, 49, 784}]","[]",3,1,"(66384,67371)"
"[{40, 49, 807}]","[]",3,1,"(65539,67770)"
"[{40, 49, 809}]","[]",3,2,"(23843,24677);(84499,85057)"
"[{40, 49, 810}]","[]",3,2,"(70020,70870);(84410,85617)"
"[{40, 49, 825}]","[]",3,2,"(78198,78698);(78505,79082)"
"[{40, 49, 830}]","[]",3,4,"(16461,16979);(16626,17214);(17504,18004);(17473,18284)"
"[{40, 49, 912}]","[]",3,1,"(23992,24545)"
"[{40, 49, 914}]","[]",3,1,"(76341,77135)"
"[{40, 49, 985}]","[]",3,1,"(35148,35776)"
"[{40, 49, 1035}]","[]",3,1,"(14013,15073)"
"[{40, 49, 1122}]","[]",3,1,"(2828,3692)"
"[{40, 49, 1147}]","[]",3,9,"(5968,6930);(6598,7192);(9592,10668);(20205,21885);(23961,24919);(27496,28153);(35142,35768);(58972,60076);(59715,60292)"
"[{40, 49, 1199}]","[]",3,2,"(13194,13776);(13540,14365)"
"[{40, 49, 1240}]","[]",3,1,"(70644,71309)"
"[{40, 49, 1328}]","[]",3,20,"(272,1285);(4142,5250);(5136,5850);(7517,8467);(10782,11856);(13284,13871);(14702,15709);(15321,16060);(18364,19639);(21365,23028);(24105,24659);(24105,24803);(25119,25619);(25119,26266);(28835,29901);(29613,30133);(29901,30594);(32900,34241);(36776,37964);(48567,49258)"
"[{40, 49, 1345}]","[]",3,2,"(26794,27469);(33815,34363)"
"[{40, 49, 1394}]","[]",3,7,"(19676,20333);(20502,21858);(65388,66014);(65615,66119);(65783,66719);(66476,67073);(66703,67839)"
"[{40, 49, 1418}]","[]",3,1,"(59277,59849)"
"[{40, 49, 1594}]","[]",3,2,"(19652,20162);(20009,21573)"
"[{40, 49, 1694}]","[]",3,1,"(73563,74357)"
"[{40, 49, 1716}]","[]",3,6,"(1555,2062);(1880,2441);(2218,2951);(2655,3172);(3030,3628);(4928,5440)"
"[{40, 49, 2057}]","[]",3,2,"(15984,16644);(16811,17757)"
"[{40, 49, 2136}]","[]",3,1,"(66807,67462)"
"[{40, 49, 2151}]","[]",3,1,"(51161,51954)"
"[{40, 49, 2185}]","[]",3,3,"(77953,78461);(81579,82210);(84647,85355)"
"[{40, 49, 2239}]","[]",3,19,"(2415,3621);(17182,18082);(23937,25012);(27591,28230);(30512,32401);(35362,36298);(38827,39426);(42986,43804);(46752,47350);(46752,47350);(46975,47817);(51428,52303);(55167,56033);(59077,60200);(62998,63930);(70702,71644);(73830,74866);(81010,81510);(81130,82342)"
"[{40, 49, 2242}]","[]",3,2,"(23369,23891);(24043,24545)"
"[{40, 49, 2959}]","[]",3,2,"(80114,82095);(82285,83240)"
"[{40, 49, 2989}]","[]",3,1,"(59273,59881)"
"[{40, 49, 3150}]","[]",3,2,"(58462,59087);(58936,60076)"
"[{40, 49, 3271}]","[]",3,1,"(4746,5424)"
"[{40, 49, 3554}]","[]",3,1,"(27318,27951)"
"[{40, 49, 3617}]","[]",3,1,"(59096,60002)"
"[{40, 49, 3736}]","[]",3,2,"(2798,3343);(2798,3343)"
"[{40, 49, 3760}]","[]",3,1,"(84834,85492)"
"[{40, 49, 3989}]","[]",3,1,"(73871,74569)"
"[{40, 49, 4345}]","[]",3,1,"(73352,74375)"
"[{40, 49, 4884}]","[]",3,2,"(62810,63582);(84295,84808)"
"[{40, 49, 4995}]","[]",3,1,"(63087,63626)"
"[{40, 49, 5153}]","[]",3,2,"(69803,70517);(70517,71405)"
"[{40, 49, 5283}]","[]",3,1,"(77278,78187)"
"[{40, 49, 5729}]","[]",3,1,"(31181,31785)"
"[{40, 49, 5730}]","[]",3,1,"(31026,31987)"
"[{40, 49, 6129}]","[]",3,1,"(17188,17968)"
"[{40, 49, 7206}]","[]",3,4,"(38261,39441);(39131,39685);(83797,84409);(84707,85300)"
"[{40, 49, 7647}]","[]",3,2,"(84430,84955);(84818,85318)"
"[{40, 49, 7672}]","[]",3,1,"(13538,14057)"
"[{40, 49, 8731}]","[]",3,1,"(37940,39692)"
"[{40, 49, 8979}]","[]",3,2,"(11935,14200);(79947,82323)"
"[{40, 49, 9502}]","[]",3,3,"(16966,17873);(38275,39279);(38958,39605)"
"[{40, 49, 9556}]","[]",3,2,"(16461,17195);(42616,43554)"
"[{40, 49, 9618}]","[]",3,2,"(16979,17499);(16979,17504)"
"[{40, 49, 9670}]","[]",3,1,"(70157,71278)"
"[{40, 49, 10171}]","[]",3,2,"(19647,20468);(20678,21393)"
"[{40, 49, 10424}]","[]",3,4,"(76439,77753);(77364,77899);(77511,78012);(77753,78746)"
"[{40, 49, 10447}]","[]",3,1,"(23211,24026)"
"[{40, 49, 10492}]","[]",3,1,"(39376,39876)"
"[{40, 49, 10516}]","[]",3,4,"(35739,36432);(59179,59687);(59271,60353);(74150,75078)"
"[{40, 49, 10612}]","[]",3,2,"(22988,24028);(24028,24704)"
"[{40, 49, 12926}]","[]",3,13,"(40420,40981);(44508,45165);(52951,53598);(56817,57320);(60728,61575);(64559,65081);(68122,69225);(72104,73176);(75161,76420);(78728,79895);(82814,83642);(83272,84409);(86474,87682)"
"[{40, 49, 12930}]","[]",3,8,"(46358,46969);(61898,62420);(69490,70069);(73103,73646);(73464,74032);(73736,74270);(76784,77410);(83723,84582)"
"[{40, 49, 12936}]","[]",3,2,"(57639,61275);(62157,62732)"
"[{40, 49, 12947}]","[]",3,1,"(59886,60484)"
"[{40, 49, 13042}]","[]",3,1,"(72764,74951)"
"[{40, 49, 13044}]","[]",3,1,"(60296,60881)"
"[{40, 49, 14099}]","[]",3,8,"(46415,48080);(47860,48374);(63711,64211);(69565,71795);(74228,74733);(80126,82081);(81851,82352);(84391,85475)"
"[{40, 49, 14387}]","[]",3,4,"(49618,50242);(49850,50377);(50090,51274);(51076,52136)"
"[{40, 49, 14873}]","[]",3,2,"(57808,58945);(58920,59884)"
"[{40, 49, 14934}]","[]",3,1,"(84638,85274)"
"[{40, 49, 15053}]","[]",3,1,"(61452,62021)"
"[{40, 49, 15128}]","[]",3,1,"(66967,67551)"
"[{40, 49, 15579}]","[]",3,3,"(73008,73547);(73547,74069);(73811,74774)"
"[{40, 49, 15619}]","[]",3,9,"(73486,75081);(75959,76468);(82526,83042);(82835,83336);(83197,83752);(83440,83940);(83584,84084);(85116,85647);(85999,86527)"
"[{40, 49, 15799}]","[]",3,1,"(76142,77087)"
"[{40, 49, 15833}]","[]",3,1,"(76440,78371)"
"[{40, 49, 16011}]","[]",3,1,"(79944,82323)"
"[{40, 49, 16012}]","[]",3,1,"(79946,82323)"
"[{40, 49, 16218}]","[]",3,1,"(83756,86021)"
"[{40, 49, 16431}]","[]",3,1,"(87449,88150)"
"[{40, 49, 16432}]","[]",3,1,"(87449,88150)"
"[{40, 54, 15833}]","[]",3,1,"(77122,77898)"
"[{40, 66, 13042}]","[]",3,1,"(73085,73995)"
"[{40, 66, 15833}]","[]",3,1,"(76440,78371)"
"[{40, 66, 16011}]","[]",3,2,"(79944,80486);(80161,82049)"
"[{40, 66, 16012}]","[]",3,2,"(80287,81179);(80886,81472)"
"[{40, 66, 16218}]","[]",3,2,"(83756,84277);(83991,85493)"
"[{40, 66, 16431}]","[]",3,1,"(87449,87976)"
"[{40, 79, 16431}]","[]",3,1,"(87449,88120)"
"[{40, 79, 16432}]","[]",3,1,"(87449,88007)"
"[{40, 90, 13042}]","[]",3,2,"(72764,74726);(74435,74951)"
"[{40, 90, 15833}]","[]",3,2,"(77412,78025);(77771,78318)"
"[{40, 90, 16011}]","[]",3,1,"(80129,81119)"
"[{40, 111, 15833}]","[]",3,1,"(76440,77454)"
"[{40, 111, 16011}]","[]",3,1,"(81259,81760)"
"[{40, 111, 16218}]","[]",3,2,"(84092,84894);(85027,85623)"
"[{40, 111, 16431}]","[]",3,1,"(87449,88022)"
"[{40, 111, 16432}]","[]",3,1,"(87449,88022)"
"[{40, 171, 16011}]","[]",3,1,"(81321,81876)"
"[{40, 176, 13042}]","[]",3,1,"(72790,74816)"
"[{40, 176, 16218}]","[]",3,1,"(84982,85698)"
"[{40, 226, 272}]","[]",3,1,"(70708,71644)"
"[{40, 226, 2239}]","[]",3,7,"(17441,17956);(31197,32064);(35573,36136);(38827,39383);(47068,47660);(63089,63696);(70790,71291)"
"[{40, 226, 13042}]","[]",3,1,"(74204,74916)"
"[{40, 226, 14387}]","[]",3,1,"(51471,52033)"
"[{40, 226, 15833}]","[]",3,1,"(77230,78327)"
"[{40, 226, 16218}]","[]",3,1,"(84477,85997)"
"[{40, 238, 15833}]","[]",3,1,"(76918,77771)"
"[{40, 238, 16011}]","[]",3,3,"(80083,80816);(81231,81733);(81455,81979)"
"[{40, 238, 16218}]","[]",3,3,"(83756,84256);(84583,85189);(84583,85350)"
"[{40, 271, 272}]","[]",3,6,"(23811,24678);(35377,35895);(42838,43868);(46881,47849);(55441,55952);(84994,85697)"
"[{40, 271, 8979}]","[]",3,1,"(81227,81938)"
"[{40, 271, 16218}]","[]",3,2,"(84823,85335);(84994,85645)"
"[{40, 272, 390}]","[]",3,2,"(42338,42838);(43107,43639)"
"[{40, 272, 13042}]","[]",3,1,"(73966,74816)"
"[{40, 272, 16218}]","[]",3,1,"(84820,85645)"
"[{40, 311, 8979}]","[]",3,1,"(13363,13865)"
"[{40, 311, 13042}]","[]",3,1,"(74178,74746)"
"[{40, 311, 15833}]","[]",3,1,"(76823,77970)"
"[{40, 311, 16218}]","[]",3,2,"(84231,84731);(84295,85202)"
"[{40, 311, 16431}]","[]",3,1,"(87449,88150)"
"[{40, 353, 1860}]","[]",3,1,"(5538,6066)"
"[{40, 375, 16218}]","[]",3,1,"(84687,85433)"
"[{40, 380, 16218}]","[]",3,1,"(85166,85932)"
"[{40, 406, 10516}]","[]",3,1,"(74088,74915)"
"[{40, 414, 13042}]","[]",3,3,"(72764,73307);(73079,73579);(73205,74944)"
"[{40, 414, 16218}]","[]",3,1,"(84117,85484)"
"[{40, 419, 15833}]","[]",3,2,"(77319,77837);(77622,78123)"
"[{40, 439, 15833}]","[]",3,1,"(76665,77487)"
"[{40, 439, 16218}]","[]",3,1,"(83991,84604)"
"[{40, 439, 16431}]","[]",3,1,"(87644,88150)"
"[{40, 439, 16432}]","[]",3,1,"(87644,88150)"
"[{40, 442, 16218}]","[]",3,1,"(84540,85212)"
"[{40, 465, 13042}]","[]",3,1,"(72764,73274)"
"[{40, 476, 15833}]","[]",3,1,"(77469,78260)"
"[{40, 476, 16011}]","[]",3,1,"(81469,82075)"
"[{40, 476, 16218}]","[]",3,1,"(84862,85531)"
"[{40, 582, 15833}]","[]",3,2,"(76440,77066);(77249,78220)"
"[{40, 648, 770}]","[]",3,1,"(14227,15042)"
"[{40, 648, 1035}]","[]",3,1,"(14232,14887)"
"[{40, 652, 15833}]","[]",3,2,"(77179,77734);(77574,78095)"
"[{40, 767, 16011}]","[]",3,1,"(80266,81600)"
"[{40, 770, 1035}]","[]",3,1,"(14013,14903)"
"[{40, 809, 16218}]","[]",3,3,"(83981,84657);(84310,85230);(85440,85966)"
"[{40, 810, 16218}]","[]",3,1,"(84218,85305)"
"[{40, 886, 16218}]","[]",3,1,"(84195,85180)"
"[{40, 914, 15833}]","[]",3,3,"(76440,77135);(77370,77906);(77622,78213)"
"[{40, 1147, 3617}]","[]",3,3,"(9860,10431);(20699,21598);(59230,59793)"
"[{40, 1460, 15833}]","[]",3,1,"(76892,77460)"
"[{40, 1498, 15833}]","[]",3,1,"(76838,77442)"
"[{40, 1694, 13042}]","[]",3,1,"(73374,74209)"
"[{40, 1705, 16011}]","[]",3,1,"(81113,81761)"
"[{40, 2057, 16011}]","[]",3,1,"(79944,80519)"
"[{40, 2185, 16218}]","[]",3,1,"(84470,85350)"
"[{40, 2239, 5730}]","[]",3,1,"(31418,31987)"
"[{40, 2239, 8979}]","[]",3,1,"(81264,81989)"
"[{40, 2239, 13042}]","[]",3,1,"(74155,74747)"
"[{40, 2239, 16011}]","[]",3,1,"(81010,82185)"
"[{40, 2239, 16012}]","[]",3,1,"(81287,81861)"
"[{40, 2959, 16011}]","[]",3,4,"(80187,81215);(80997,81500);(81117,81668);(81426,81969)"
"[{40, 2959, 16012}]","[]",3,1,"(80445,81169)"
"[{40, 3362, 15833}]","[]",3,1,"(77681,78217)"
"[{40, 3760, 16218}]","[]",3,1,"(84834,85492)"
"[{40, 3897, 15833}]","[]",3,1,"(76440,77035)"
"[{40, 3989, 13042}]","[]",3,1,"(73871,74512)"
"[{40, 4345, 13042}]","[]",3,1,"(73352,74375)"
"[{40, 4884, 16218}]","[]",3,2,"(84295,84808);(84573,85196)"
"[{40, 5283, 15833}]","[]",3,2,"(76460,77035);(76796,78226)"
"[{40, 7206, 16218}]","[]",3,2,"(83756,84409);(84707,85300)"
"[{40, 7647, 16218}]","[]",3,1,"(84680,85310)"
"[{40, 8979, 16011}]","[]",3,1,"(79947,82323)"
"[{40, 8979, 16012}]","[]",3,1,"(79947,82323)"
"[{40, 10129, 15833}]","[]",3,1,"(77687,78346)"
"[{40, 10424, 15833}]","[]",3,2,"(76440,77753);(77753,78253)"
"[{40, 12930, 15833}]","[]",3,1,"(76908,77410)"
"[{40, 12930, 16218}]","[]",3,1,"(84054,84582)"
"[{40, 13042, 15579}]","[]",3,3,"(72860,73547);(73248,73847);(73547,74737)"
"[{40, 13042, 15619}]","[]",3,1,"(74236,74885)"
"[{40, 13557, 16011}]","[]",3,1,"(80401,81010)"
"[{40, 14099, 15833}]","[]",3,1,"(77133,77662)"
"[{40, 14099, 16011}]","[]",3,3,"(79944,81390);(81021,81521);(81172,82075)"
"[{40, 14099, 16012}]","[]",3,1,"(80243,81021)"
"[{40, 14099, 16218}]","[]",3,1,"(84470,85493)"
"[{40, 14934, 16011}]","[]",3,1,"(79944,80647)"
"[{40, 15619, 16011}]","[]",3,1,"(80401,81174)"
"[{40, 15619, 16218}]","[]",3,1,"(84869,85647)"
"[{40, 16011, 16012}]","[]",3,1,"(79946,82323)"
"[{40, 16011, 16014}]","[]",3,2,"(79980,80689);(80456,80963)"
"[{40, 16156, 16218}]","[]",3,4,"(83756,84449);(84142,84805);(84449,85059);(84701,85344)"
"[{40, 16431, 16432}]","[]",3,1,"(87449,88150)"
"[{42, 49, 66}]","[]",3,14,"(13096,13620);(13242,14132);(17045,18195);(20432,21952);(23576,25014);(27786,28735);(30828,32383);(34554,36294);(73274,73990);(77170,77790);(77457,78698);(80636,81201);(80886,82081);(84409,85673)"
"[{42, 49, 77}]","[]",3,1,"(23544,24452)"
"[{42, 49, 79}]","[]",3,2,"(21182,21717);(21325,21883)"
"[{42, 49, 80}]","[]",3,1,"(17182,17761)"
"[{42, 49, 90}]","[]",3,10,"(9210,10066);(27395,28519);(28341,28853);(35313,35868);(72767,73616);(73424,74991);(74559,75591);(77077,78718);(81345,81851);(84710,85308)"
"[{42, 49, 104}]","[]",3,1,"(16657,17942)"
"[{42, 49, 111}]","[]",3,4,"(25795,26386);(73967,74522);(73967,74667);(79777,80515)"
"[{42, 49, 171}]","[]",3,4,"(18224,18945);(20677,21238);(21810,22414);(28786,29302)"
"[{42, 49, 176}]","[]",3,3,"(73037,73607);(73450,74032);(73783,74849)"
"[{42, 49, 201}]","[]",3,1,"(16866,18130)"
"[{42, 49, 226}]","[]",3,10,"(2199,3488);(9470,10195);(17019,18160);(20547,21727);(23924,25012);(27241,28519);(31028,32199);(35286,36444);(74107,74929);(84808,86291)"
"[{42, 49, 271}]","[]",3,4,"(13692,14194);(17312,18195);(23931,24938);(35364,36100)"
"[{42, 49, 272}]","[]",3,3,"(23820,24971);(31421,32061);(35377,36157)"
"[{42, 49, 298}]","[]",3,1,"(20576,21245)"
"[{42, 49, 311}]","[]",3,14,"(2829,3479);(3176,4032);(6245,6770);(6381,6963);(9075,10171);(13116,14068);(20785,21426);(27342,27886);(35171,36360);(73941,74538);(77089,77989);(77701,78287);(81347,81871);(84307,85202)"
"[{42, 49, 353}]","[]",3,2,"(2232,2732);(6287,6963)"
"[{42, 49, 390}]","[]",3,1,"(34594,36227)"
"[{42, 49, 414}]","[]",3,3,"(72767,73869);(73869,75050);(84367,85752)"
"[{42, 49, 433}]","[]",3,1,"(27382,28065)"
"[{42, 49, 476}]","[]",3,2,"(17057,18102);(84862,85531)"
"[{42, 49, 545}]","[]",3,1,"(23535,24287)"
"[{42, 49, 593}]","[]",3,1,"(27266,28063)"
"[{42, 49, 605}]","[]",3,1,"(2378,3182)"
"[{42, 49, 648}]","[]",3,1,"(14232,15052)"
"[{42, 49, 770}]","[]",3,1,"(14224,15023)"
"[{42, 49, 810}]","[]",3,1,"(84563,85124)"
"[{42, 49, 912}]","[]",3,1,"(24043,24591)"
"[{42, 49, 1035}]","[]",3,1,"(14224,14858)"
"[{42, 49, 1122}]","[]",3,1,"(2829,3595)"
"[{42, 49, 1147}]","[]",3,4,"(5874,6500);(6267,6852);(9514,10457);(20278,21998)"
"[{42, 49, 1328}]","[]",3,2,"(11124,11686);(37200,37777)"
"[{42, 49, 1394}]","[]",3,1,"(20769,21696)"
"[{42, 49, 1594}]","[]",3,1,"(20933,21434)"
"[{42, 49, 2239}]","[]",3,6,"(23937,24882);(27591,28230);(30704,32211);(35265,36298);(73984,74679);(81130,82285)"
"[{42, 49, 2959}]","[]",3,1,"(81450,82095)"
"[{42, 49, 4071}]","[]",3,1,"(24043,24591)"
"[{42, 49, 5283}]","[]",3,1,"(77364,78161)"
"[{42, 49, 5730}]","[]",3,1,"(81357,81973)"
"[{42, 49, 6129}]","[]",3,1,"(17379,17968)"
"[{42, 49, 7206}]","[]",3,1,"(84674,85300)"
"[{42, 49, 8979}]","[]",3,4,"(11935,12715);(12702,14150);(80163,80694);(80413,82285)"
"[{42, 49, 9502}]","[]",3,1,"(17054,17975)"
"[{42, 49, 9556}]","[]",3,1,"(16626,17195)"
"[{42, 49, 10171}]","[]",3,1,"(20818,21393)"
"[{42, 49, 10424}]","[]",3,2,"(77753,78253);(77819,78431)"
"[{42, 49, 13042}]","[]",3,1,"(72767,74951)"
"[{42, 49, 14099}]","[]",3,3,"(80511,81019);(80880,81448);(81172,82081)"
"[{42, 49, 15619}]","[]",3,1,"(74150,74894)"
"[{42, 49, 15833}]","[]",3,1,"(76440,78370)"
"[{42, 49, 16011}]","[]",3,1,"(79944,82300)"
"[{42, 49, 16012}]","[]",3,1,"(79946,82300)"
"[{42, 49, 16218}]","[]",3,1,"(83756,86020)"
"[{42, 49, 16431}]","[]",3,1,"(87449,88152)"
"[{42, 49, 16432}]","[]",3,1,"(87449,88150)"
"[{42, 54, 15833}]","[]",3,1,"(77574,78109)"
"[{42, 66, 13042}]","[]",3,1,"(73435,73995)"
"[{42, 66, 15833}]","[]",3,1,"(77221,78370)"
"[{42, 66, 16011}]","[]",3,1,"(80636,81472)"
"[{42, 66, 16218}]","[]",3,1,"(84409,85493)"
"[{42, 90, 13042}]","[]",3,1,"(73528,74601)"
"[{42, 90, 15833}]","[]",3,2,"(77077,77860);(77772,78318)"
"[{42, 176, 13042}]","[]",3,1,"(72790,74849)"
"[{42, 226, 2239}]","[]",3,1,"(31251,31984)"
"[{42, 226, 13042}]","[]",3,1,"(74203,74732)"
"[{42, 226, 15833}]","[]",3,1,"(77560,78327)"
"[{42, 226, 16218}]","[]",3,1,"(84701,85997)"
"[{42, 238, 15833}]","[]",3,1,"(77102,77707)"
"[{42, 271, 272}]","[]",3,2,"(24138,24678);(35377,35895)"
"[{42, 271, 8979}]","[]",3,1,"(81227,81938)"
"[{42, 272, 13042}]","[]",3,1,"(74012,74597)"
"[{42, 311, 15833}]","[]",3,1,"(77201,77701)"
"[{42, 311, 16218}]","[]",3,1,"(84509,85202)"
"[{42, 375, 16218}]","[]",3,1,"(84755,85255)"
"[{42, 414, 13042}]","[]",3,2,"(72767,73307);(73869,74866)"
"[{42, 414, 16218}]","[]",3,1,"(84802,85500)"
"[{42, 582, 15833}]","[]",3,1,"(77323,78220)"
"[{42, 648, 770}]","[]",3,1,"(14231,15023)"
"[{42, 648, 1035}]","[]",3,1,"(14232,14802)"
"[{42, 767, 16011}]","[]",3,1,"(80493,81197)"
"[{42, 770, 1035}]","[]",3,1,"(14224,14858)"
"[{42, 809, 16218}]","[]",3,1,"(84255,85197)"
"[{42, 886, 16218}]","[]",3,1,"(84294,85098)"
"[{42, 1147, 3617}]","[]",3,1,"(20840,21598)"
"[{42, 2239, 8979}]","[]",3,1,"(81264,81989)"
"[{42, 2239, 16011}]","[]",3,1,"(81130,81861)"
"[{42, 2239, 16012}]","[]",3,1,"(81287,81861)"
"[{42, 4345, 13042}]","[]",3,1,"(73499,74204)"
"[{42, 4884, 16218}]","[]",3,1,"(84308,84808)"
"[{42, 5283, 15833}]","[]",3,1,"(77201,78146)"
"[{42, 7206, 16218}]","[]",3,2,"(84304,84846);(84599,85255)"
"[{42, 8979, 16011}]","[]",3,2,"(79947,80723);(80302,82206)"
"[{42, 8979, 16012}]","[]",3,1,"(80553,82059)"
"[{42, 10424, 15833}]","[]",3,1,"(77753,78253)"
"[{42, 14099, 16011}]","[]",3,3,"(80511,81019);(80811,81448);(81172,81772)"
"[{42, 14099, 16218}]","[]",3,1,"(84672,85493)"
"[{42, 16011, 16012}]","[]",3,1,"(79946,82306)"
"[{42, 16156, 16218}]","[]",3,2,"(84294,84805);(84478,85305)"
"[{42, 16431, 16432}]","[]",3,1,"(87449,88150)"
"[{49, 66, 13042}]","[]",3,1,"(73159,74060)"
"[{49, 66, 15833}]","[]",3,1,"(77055,78371)"
"[{49, 66, 16011}]","[]",3,1,"(79944,81906)"
"[{49, 66, 16012}]","[]",3,2,"(80247,81192);(80886,81472)"
"[{49, 66, 16218}]","[]",3,2,"(83991,84607);(84237,85465)"
"[{49, 79, 16431}]","[]",3,1,"(87449,88120)"
"[{49, 79, 16432}]","[]",3,1,"(87449,88007)"
"[{49, 90, 13042}]","[]",3,1,"(72764,74951)"
"[{49, 90, 15833}]","[]",3,1,"(77077,78318)"
"[{49, 90, 16011}]","[]",3,2,"(80206,81197);(81374,82173)"
"[{49, 90, 16431}]","[]",3,1,"(87449,88039)"
"[{49, 111, 15833}]","[]",3,1,"(76495,76995)"
