pattern_components,pattern_gaps,pattern_size,intervals_count,intervals
"[{225, 2123}]","[]",2,4,"(156534,157301);(166869,167560);(182700,183655);(218164,218762)"
"[{225, 2129}]","[]",2,3,"(155016,155737);(187789,188291);(218110,218610)"
"[{225, 2150}]","[]",2,28,"(40073,40836);(49118,49786);(92251,92774);(136928,137434);(154898,155480);(156666,157659);(166677,167673);(176347,177131);(180590,181092);(182577,183244);(182577,183898);(203122,203947);(207346,207858);(209578,210369);(217885,218763);(218500,219011);(234295,234806);(238514,239029);(239685,240494);(245009,245516);(246973,247865);(255159,255875);(269910,270443);(270194,270736);(278780,279281);(278780,279281);(312984,313546);(345256,345841)"
"[{225, 2269}]","[]",2,1,"(182755,183844)"
"[{225, 2339}]","[]",2,217,"(155081,155581);(155267,155890);(169202,170094);(170610,171403);(178230,178771);(178601,179164);(179609,180777);(181473,182174);(187944,188873);(190359,191103);(192900,193799);(196652,197432);(202730,204204);(212411,213403);(215805,216396);(216895,217481);(220445,221018);(222929,223828);(226362,227293);(227859,228650);(232340,233162);(236233,237191);(240241,241113);(241902,242414);(243498,244090);(243939,244508);(244214,244827);(245011,245521);(245235,246311);(247990,248561);(250114,251017);(251017,251833);(252109,253160);(253637,254447);(256084,256622);(259403,261145);(262712,263338);(263286,264083);(267410,267911);(269703,270938);(270938,271773);(272950,273465);(278344,278981);(282199,283237);(285200,285702);(286071,286734);(287047,287642);(289674,290613);(291184,292011);(291674,292304);(292720,293658);(293448,294582);(294706,295606);(296717,298474);(298251,299068);(298669,299171);(299068,299606);(299505,300561);(300271,302940);(303679,305253);(305176,306220);(306220,309857);(310772,312498);(312447,313765);(313944,315204);(316482,317531);(317272,317921);(317641,318207);(318607,319420);(319586,321044);(320919,322472);(322326,323126);(323662,324506);(324506,325931);(326347,327409);(326967,327467);(327045,328352);(328686,329388);(329753,331003);(330863,331971);(333981,335458);(335961,336895);(336592,337567);(337306,338686);(338658,339632);(340527,343955);(345135,346074);(346327,346885);(348592,349460);(349460,350123);(351458,352135);(352367,353306);(353702,354233);(353892,354430);(356842,357616);(358282,359062);(361309,362031);(362170,363132);(363938,364488);(364379,364905);(364661,366383);(368118,368621);(368190,369171);(369921,370530);(371549,372425);(372944,374222);(374490,375197);(375156,375732);(376192,377155);(377308,378254);(378107,378660);(378578,379609);(379307,379807);(379609,380621);(382295,382795);(382399,383256);(383797,385442);(385283,385856);(385617,386125);(389643,390143);(390142,391037);(390677,391635);(391314,392001);(392934,393946);(396492,397180);(398824,399538);(400153,400762);(402925,403538);(404664,405291);(407791,408325);(408172,408718);(409677,410537);(412520,413021);(414398,415021);(415295,415909);(416025,416548);(416222,416729);(416530,417030);(416548,417048);(417275,418150);(417847,418829);(420685,421664);(423990,424626);(427171,427742);(427716,428575);(429602,430181);(431051,431870);(431821,432321);(434410,435228);(435403,435934);(439132,439727);(439900,440962);(440846,441941);(442754,443254);(444233,445383);(446329,448307);(449407,451318);(451318,451916);(453111,453809);(454261,455017);(455017,455820);(456126,456871);(459210,459757);(459405,460015);(460435,461088);(460741,461339);(461621,462948);(462855,463366);(462948,463857);(464239,464846);(464507,465079);(465948,466724);(467322,468201);(469264,469779);(470140,471221);(471007,471513);(474150,475114);(475578,476280);(477031,477855);(477711,478227);(478112,478989);(478809,479831);(480123,481035);(480781,481301);(481253,482457);(482457,483052);(482816,483408);(489208,489980);(490859,491373);(490965,491562);(492219,493228);(493522,494274);(495264,496166);(495948,496590);(496448,497160);(497544,498966);(498788,499623);(500903,503065);(502930,503489);(504446,505140);(504693,505254);(505639,506623);(508117,509289);(509877,510476);(511414,513120);(513349,514062);(514301,514820);(515891,516831);(516558,517174);(519303,520210);(524948,525716);(528103,528619);(528575,530310);(531583,532449);(533911,534411);(534811,535469);(536705,537460)"
"[{225, 2400}]","[]",2,8,"(46406,46920);(62869,63380);(69891,70472);(166811,167427);(167089,167678);(218013,218609);(232267,232770);(398847,399352)"
"[{229, 574}]","[]",2,43,"(7400,8165);(8473,9025);(14274,14892);(19587,20430);(23867,24567);(25404,25994);(37302,38173);(38036,38556);(38036,38556);(39107,39882);(48680,49421);(74440,74942);(88791,89341);(141998,142500);(146145,146756);(155604,156340);(227518,228066);(229368,230232);(230037,230654);(230037,230654);(282060,282646);(286272,286773);(301067,301780);(307202,308241);(311225,311775);(324149,324693);(331160,331808);(336761,337442);(342884,343495);(348040,348708);(360811,361538);(368406,369047);(381315,382136);(382136,382644);(421193,421839);(426676,427435);(437434,437986);(444413,445017);(461061,461822);(507359,508097);(514656,515659);(517437,517951);(533334,533897)"
"[{231, 479}]","[]",2,15,"(266473,267291);(268600,269568);(270435,271084);(278629,279409);(294274,294794);(309129,309767);(319256,319897);(320395,321135);(324481,324989);(348175,348733);(361784,362413);(370692,371192);(406694,407214);(520454,521366);(522316,522857)"
"[{231, 1449}]","[]",2,1,"(76288,76851)"
"[{231, 1534}]","[]",2,15,"(266473,267291);(268600,269568);(270435,271084);(278629,279409);(294274,294794);(309129,309767);(319256,319897);(320395,321135);(324481,324989);(348175,348733);(361784,362413);(370692,371192);(406694,407214);(520454,521366);(522316,522857)"
"[{231, 1943}]","[]",2,32,"(261985,262779);(266473,267291);(268364,269568);(270435,271336);(273195,273755);(274093,274786);(278629,279409);(279838,280387);(280226,280816);(280226,280816);(290533,291164);(294274,294794);(298497,299182);(309129,309767);(311515,312202);(319256,319897);(320395,321135);(324481,325033);(346472,346998);(348175,348867);(348866,349425);(361784,362413);(366656,367166);(370692,371192);(384330,384964);(406694,407214);(424455,424955);(431804,432368);(479039,479696);(486478,487050);(520454,521366);(522316,522857)"
"[{253, 1668}]","[]",2,5,"(156789,157316);(182550,183309);(182976,183516);(182976,183516);(217904,218642)"
"[{253, 2380}]","[]",2,5,"(156789,157316);(182550,183309);(182976,183516);(182976,183516);(217904,218642)"
"[{280, 1097}]","[]",2,1,"(425488,426003)"
"[{280, 2395}]","[]",2,2,"(364557,365142);(474895,475484)"
"[{304, 461}]","[]",2,31,"(37454,38013);(44009,44694);(47986,48522);(47986,48522);(66825,67410);(68994,69558);(71406,71909);(93104,93628);(95058,95701);(96576,97324);(153057,153969);(159553,160053);(162274,163089);(177463,178010);(185526,186180);(230282,230999);(244226,244978);(268428,269029);(290700,291248);(297214,297821);(297214,297970);(321421,322070);(328880,329765);(333594,334097);(333594,334097);(359215,359715);(359215,359715);(443210,443818);(468776,469441);(488966,489681);(530412,530975)"
"[{319, 388}]","[]",2,3,"(25959,26635);(58560,59220);(87615,88178)"
"[{319, 2403}]","[]",2,3,"(25959,26635);(58560,59220);(87615,88178)"
"[{324, 759}]","[]",2,12,"(50534,51352);(88506,89163);(123199,124107);(131685,132337);(137733,138458);(139037,139728);(174697,175463);(191976,192801);(314678,315265);(317953,318694);(342929,343573);(458992,459552)"
"[{324, 951}]","[]",2,36,"(39100,40039);(50529,51352);(70698,71474);(83294,83823);(88412,89163);(101794,102528);(106610,107376);(123198,124107);(129056,129620);(131685,132337);(137732,138458);(153402,153913);(154528,155346);(161358,161985);(166570,167127);(168674,169174);(170277,171008);(174242,175463);(182480,183565);(191976,192801);(195020,195651);(213352,214392);(234156,234676);(239826,240419);(284497,285323);(286612,287147);(298190,299028);(299966,300468);(300142,300820);(306043,306668);(314728,315265);(317953,318694);(342927,343573);(397749,398317);(401585,402156);(484444,485033)"
"[{324, 983}]","[]",2,3,"(87843,88417);(88046,88566);(188221,188819)"
"[{324, 1394}]","[]",2,32,"(39100,40039);(50752,51352);(70698,71474);(88412,89163);(101983,102528);(123198,124107);(131685,132337);(137732,138458);(153402,153913);(154528,155346);(161358,161985);(166570,167127);(168674,169174);(170277,171008);(174242,175463);(182480,183565);(191976,192801);(213352,214392);(239855,240419);(241135,241635);(261149,261663);(284603,285323);(298456,299028);(299966,300468);(300142,300820);(305930,306668);(314728,315265);(317953,318694);(342927,343573);(390020,390728);(401585,402156);(484415,485033)"
"[{324, 1721}]","[]",2,10,"(51616,52116);(53869,54727);(60605,61312);(82325,82868);(105122,105656);(131682,132207);(163969,164473);(176765,177451);(259100,259735);(269169,269831)"
"[{324, 1989}]","[]",2,34,"(39100,40039);(50752,51352);(70698,71474);(83038,83823);(88412,89163);(101983,102528);(123198,124107);(131685,132337);(137732,138458);(153402,153913);(154528,155346);(161358,161985);(162404,162956);(166570,167127);(168674,169174);(170277,171008);(174242,175463);(182480,183565);(191976,192801);(213352,214392);(239476,240419);(241131,241635);(261149,261663);(284603,285323);(298111,299028);(299966,300468);(300142,300820);(306067,306668);(314728,315265);(317953,318694);(342927,343573);(390020,390728);(401585,402156);(458728,459552)"
"[{341, 358}]","[]",2,1,"(109432,109932)"
"[{341, 2283}]","[]",2,1,"(109432,109932)"
"[{349, 1142}]","[]",2,270,"(3,1117);(923,1510);(923,2930);(2639,3252);(2639,4086);(4086,5964);(5566,8091);(7820,10795);(10588,11151);(10588,12025);(11958,13443);(13315,13943);(13315,16627);(16551,18694);(18580,19166);(18580,19166);(18903,20817);(20701,21314);(20701,24394);(24286,24892);(24286,25938);(25543,26056);(25543,26056);(25938,27001);(26757,27673);(27337,28150);(27337,31055);(30622,31256);(30622,33223);(33133,33988);(33582,34197);(33582,34590);(34387,35074);(34387,35869);(35529,36106);(35529,40457);(40365,41821);(41820,42640);(43056,43868);(45242,46146);(46033,47364);(48693,49618);(51800,52304);(52062,52591);(52062,52922);(52755,53636);(56137,56825);(57633,58330);(57627,58768);(58765,59479);(61365,62206);(65733,66649);(73156,74270);(74249,74749);(74249,75180);(74866,75545);(74866,75784);(82854,83426);(87078,87675);(300653,301321);(307499,308265);(309626,310464);(311082,311887);(312723,313566);(313331,313857);(313331,313857);(317767,318509);(321538,322529);(322322,323202);(323025,323667);(323025,323667);(326316,327037);(326767,327611);(328142,328906);(329152,329994);(329752,330439);(329752,332889);(332769,333344);(332769,333872);(333632,334316);(333632,334689);(334556,335610);(335215,336110);(335215,336421);(336630,337319);(337855,339940);(340439,342255);(342021,342614);(342021,342614);(342614,344083);(344416,345141);(345941,349255);(349675,350382);(352051,352919);(352806,353884);(353884,356133);(356954,357913);(357913,358413);(357913,358635);(358632,359466);(359403,359905);(359403,359905);(360298,361594);(361594,362364);(363035,363780);(364883,366949);(367692,369234);(368814,369705);(368814,370212);(370053,370553);(370053,370892);(370808,371332);(371181,371681);(371181,373002);(374045,374755);(374414,375096);(374414,375772);(376994,377590);(377590,378454);(379872,380572);(381031,382481);(383635,384610);(384610,385611);(385455,386088);(385455,386343);(387430,388020);(388210,389757);(391990,393062);(392828,393460);(392828,393759);(393425,394070);(394550,395109);(394997,396210);(396006,396940);(397838,399221);(398988,399498);(398988,399498);(400848,401633);(401364,402064);(401364,403579);(404222,405259);(404922,405671);(404922,406491);(406325,406831);(406325,406831);(406830,407777);(407772,408275);(407772,408275);(407987,408752);(407987,409128);(408902,410084);(410084,411858);(411714,412491);(415062,415900);(415793,416550);(416550,419150);(419132,420089);(420088,420928);(421346,421923);(421346,421923);(422119,424341);(426382,428355);(429460,431034);(431034,432178);(432172,433400);(434164,435176);(434791,435470);(434791,435925);(436386,438212);(438964,439464);(438964,439508);(439246,439749);(439246,439749);(439692,440736);(440926,441539);(441820,442664);(442841,443770);(443770,444358);(444085,444707);(444085,445170);(444861,445666);(444861,446180);(446107,446998);(446880,448154);(448120,448971);(449285,450649);(450318,451009);(450318,451009);(451005,451748);(451612,452113);(451612,452436);(452436,453297);(452964,453745);(452964,454919);(454905,455746);(456066,456802);(457000,457853);(458004,459065);(459712,460886);(461078,461964);(462730,464310);(465583,467578);(468050,468609);(469537,470311);(470045,471413);(472925,473468);(473827,474475);(474269,474920);(474269,474920);(475808,476699);(477156,478389);(478894,479895);(480267,482012);(481887,483205);(483036,483658);(483036,483892);(484165,486002);(486490,487065);(486918,487978);(487757,488418);(487757,489381);(489692,490492);(490155,491177);(491578,492894);(493260,494645);(495453,496363);(496285,497168);(496968,497593);(496968,500256);(500711,501311);(501016,501695);(501016,502946);(503810,504635);(504417,506259);(506970,510099);(511103,511999);(511650,512598);(512238,512738);(512238,512738);(512458,513094);(512458,513094);(515137,516960);(517524,519216);(519216,520162);(520338,520995);(521378,522112);(521785,522319);(521785,522799);(522664,523253);(522580,523253);(523018,523667);(523018,523667);(523424,523976);(523424,523976);(523666,524574);(524385,525646);(525459,525965);(525459,526448);(526448,526974);(526974,527701);(527701,528932);(528884,529482);(529420,529963);(529420,530737);(530819,531880);(531532,532358);(531532,533767);(534844,538254);(538447,539286);(539569,540424)"
"[{349, 2363}]","[]",2,269,"(3,1117);(923,1510);(923,2930);(2639,4086);(4086,5964);(5566,6257);(5566,8091);(7820,10795);(10588,11151);(10588,12025);(11958,13443);(13315,16627);(16352,18694);(18580,19166);(18580,19166);(18903,20817);(20701,21314);(20701,24394);(24286,24892);(24286,25938);(25543,26056);(25543,26056);(25938,27001);(26757,27673);(27337,28150);(27337,31055);(30622,31256);(30622,33223);(33133,33988);(33582,34197);(33582,34590);(34387,35074);(34387,35869);(35529,36106);(35529,40457);(40365,41821);(41820,42640);(43056,43868);(45242,46146);(46033,47364);(48329,48893);(48693,49618);(51800,52304);(52062,52591);(52062,52922);(52821,53636);(56137,56825);(57633,58768);(58765,59479);(61365,62206);(65733,66649);(73156,74270);(74249,74749);(74249,75180);(74866,75545);(74866,75784);(82854,83426);(86976,87675);(96447,97021);(300653,301321);(307499,308265);(309626,310464);(311324,311887);(312723,313566);(313331,313857);(313331,313857);(317767,318509);(321538,322529);(322322,323202);(323025,323667);(326316,327037);(326767,327611);(328142,328906);(329152,329994);(329752,330439);(329752,332889);(332769,333344);(332769,333872);(333632,334316);(333632,334689);(334556,335610);(335215,336110);(335215,336421);(336630,337319);(337855,339940);(340439,342255);(342021,342614);(342021,342614);(342614,344083);(344416,345141);(345941,349255);(349675,350382);(352051,352919);(352806,353884);(353884,356133);(356954,357913);(357913,358413);(357913,358635);(358632,359466);(359403,359905);(359346,359905);(360298,361594);(361594,362364);(363035,363780);(364883,366949);(367692,369234);(368814,369705);(368814,370212);(370053,370553);(370053,370892);(371181,373002);(374045,374755);(374414,375096);(374414,375772);(376994,377590);(377590,378454);(379872,380572);(381032,382481);(383635,384610);(384610,385611);(385455,386088);(385455,386343);(387430,388020);(388210,389757);(391990,393062);(392828,393460);(392828,393759);(393425,394070);(393425,394070);(394550,395109);(394997,396210);(396113,396940);(397838,399221);(398988,399498);(398988,399498);(400848,401633);(401364,402064);(401364,403579);(404222,405259);(404922,405671);(404922,406491);(406325,406831);(406325,406831);(406830,407777);(407772,408275);(407772,408275);(407987,408752);(407987,409128);(408902,410084);(410084,411858);(411714,412491);(415062,415900);(415894,416550);(416550,419150);(419132,420089);(420088,420928);(421346,421923);(422119,424341);(426382,428355);(429460,431034);(431034,432178);(432177,433400);(434164,435176);(434791,435470);(434791,435925);(436386,438212);(438964,439508);(439246,439749);(439246,439749);(439692,440736);(440926,441539);(441820,442664);(442953,443770);(443770,444358);(444085,444707);(444085,445170);(444861,445666);(444861,446180);(445971,446998);(446998,448154);(448120,448971);(449285,450649);(450318,451009);(450318,451009);(451005,451748);(451612,452113);(451612,452436);(452436,453297);(452964,453745);(452964,454919);(454905,455746);(456066,456802);(457000,457853);(458004,459065);(459712,460886);(461078,461964);(462730,464310);(465583,467578);(468050,468609);(469573,470311);(470045,470806);(470045,471413);(472925,473468);(473827,474475);(474269,474920);(474269,474920);(475808,476699);(477156,478389);(478894,479895);(480267,482012);(481903,483205);(483036,483658);(483036,483892);(484165,486002);(486490,487065);(486918,487978);(487757,488418);(487757,489381);(489692,490492);(490155,491177);(491578,492894);(493260,494645);(495453,496363);(496285,497168);(496968,497593);(496968,500256);(500711,501311);(501016,501695);(501016,502946);(503810,504635);(504417,506259);(506970,510099);(511103,511999);(511650,512598);(512238,512738);(512238,512738);(512458,513094);(512458,513094);(515137,516960);(517524,519216);(519216,520162);(520103,520660);(520338,520995);(520338,520995);(521378,522112);(521785,522319);(521785,522799);(522664,523253);(522664,523253);(523018,523667);(523018,523667);(523424,523976);(523424,523976);(523666,524574);(524385,525646);(525459,525965);(525459,526448);(526448,526974);(526974,527701);(527701,528932);(528884,529482);(529420,529963);(529420,530737);(530819,531880);(531532,532358);(531532,533767);(534888,538254);(538447,539286);(539569,540424)"
"[{358, 678}]","[]",2,2,"(209900,210531);(257044,257544)"
"[{358, 1165}]","[]",2,3,"(60773,61446);(61768,62269);(135369,136088)"
"[{358, 1336}]","[]",2,66,"(12303,12863);(16006,16506);(21379,22239);(29830,30559);(40043,40856);(49689,50191);(56454,57031);(62911,63438);(63831,64695);(71121,71660);(71121,71945);(74208,74791);(78630,79461);(91936,92964);(95539,96159);(100652,101295);(113202,113976);(123194,123772);(123585,124094);(129458,130018);(130142,131313);(140462,141258);(156325,157318);(157121,157623);(166730,167589);(171320,172055);(182610,183711);(185130,185846);(185731,186260);(192398,193219);(205740,206528);(209900,210695);(212803,213613);(217578,218174);(217924,218643);(230136,230661);(236393,237176);(239567,240281);(240810,241391);(241391,241973);(256599,257544);(274115,274851);(274567,275069);(293969,294695);(305779,306331);(309806,310315);(318340,318879);(320484,321064);(321887,322423);(328841,329342);(345401,346264);(347800,348300);(354877,355532);(371969,372483);(381688,382543);(389640,390187);(396960,397460);(418957,419457);(418957,419457);(446444,446945);(477547,478167);(488427,489055);(490892,491459);(496668,497250);(507498,507998);(517616,518255)"
"[{358, 1534}]","[]",2,9,"(340957,341570);(371527,372040);(415714,416507);(430496,430996);(443637,444386);(446046,446744);(450830,451385);(477868,478451);(519149,519654)"
"[{358, 2235}]","[]",2,3,"(310522,311398);(370244,371062);(502427,503072)"
"[{358, 2283}]","[]",2,1,"(109432,109932)"
"[{358, 2291}]","[]",2,3,"(1884,2524);(76643,77203);(340048,340548)"
"[{380, 1603}]","[]",2,1,"(111075,111575)"
"[{388, 2403}]","[]",2,3,"(25959,26635);(58560,59220);(87615,88178)"
"[{395, 814}]","[]",2,1,"(133732,134563)"
"[{396, 1605}]","[]",2,3,"(155862,156373);(156740,157304);(183096,183666)"
"[{396, 1617}]","[]",2,4,"(120421,120923);(165469,166010);(217485,217985);(217485,217985)"
"[{426, 479}]","[]",2,376,"(96,986);(5989,6677);(6328,7250);(6924,7438);(7824,8565);(15172,15714);(16577,17370);(19365,19960);(19653,20679);(23394,23970);(24626,25208);(28137,28687);(30477,31391);(33540,34321);(44962,45530);(44962,45530);(45450,46414);(46354,46941);(46772,47277);(46733,47277);(49456,50243);(51978,52577);(53748,54603);(56967,57695);(57600,58456);(63082,63583);(68309,69058);(70438,71484);(71733,72676);(73199,74499);(75807,76406);(75807,76944);(77196,78444);(78278,78841);(78278,79168);(80047,80598);(80511,81026);(80511,81293);(81419,82343);(82267,82806);(81958,82491);(82267,82908);(82267,82908);(84363,85035);(84776,85352);(84776,85352);(88288,88902);(88541,89042);(89278,90114);(92595,94447);(95543,96682);(96520,97110);(96520,97110);(96844,97667);(97998,98684);(98342,98852);(98342,98852);(100324,101022);(101951,102607);(102570,103259);(103259,103980);(106076,106706);(108557,109300);(112377,113187);(114146,114968);(117563,118450);(118720,119497);(119123,120025);(123861,124376);(125317,126260);(126096,126622);(126096,126622);(126096,126622);(126784,127606);(129259,130484);(131258,132329);(132439,133451);(134301,135375);(135968,137107);(137035,137555);(137035,137555);(137788,138610);(138609,139530);(140901,141514);(141715,142521);(142325,142885);(142325,143407);(143829,144629);(145234,146246);(146119,146655);(146042,147111);(146960,147525);(146960,147732);(147732,148569);(151364,152726);(152547,153094);(154588,155368);(155566,156100);(159044,159595);(160988,161488);(163541,164624);(164316,165249);(166987,167489);(167327,167938);(167327,167938);(167782,168840);(168978,169540);(171872,172466);(172186,172932);(172186,172971);(175968,177449);(178506,180046);(180511,181187);(181187,181729);(182019,182603);(182265,182771);(182265,182771);(186103,186725);(186103,186725);(187025,187989);(188244,189200);(189051,189872);(190068,190641);(192272,192907);(200829,201622);(205142,205975);(207256,207994);(207963,208487);(210407,211033);(212586,213764);(215641,216229);(215892,216662);(215892,216818);(217281,217781);(217281,217781);(217548,218121);(217548,218322);(219073,220297);(220168,221161);(221289,222131);(221876,222535);(221876,222535);(222535,223455);(223338,224257);(224088,224759);(224022,225612);(225842,226810);(227182,227944);(228722,230438);(230669,231573);(231528,232391);(232045,232848);(232045,232848);(233117,233623);(233117,233623);(234532,235168);(234522,235168);(235999,237705);(237378,238003);(239166,240142);(240113,240717);(240606,241174);(240606,241174);(241854,242359);(242020,242638);(242020,242906);(242770,243389);(242770,243389);(243074,243593);(243074,243593);(245513,246192);(249455,250272);(250689,251474);(251780,252821);(252821,253885);(253661,254236);(253661,254236);(257000,257501);(257021,257848);(257021,257848);(259900,260514);(260468,260985);(260468,261503);(261698,263013);(263395,264211);(266189,267134);(267524,268118);(267781,268610);(268365,269567);(269982,272524);(272971,273835);(273835,275711);(275492,276459);(276329,277352);(277053,277863);(277637,279826);(279763,281578);(281817,283014);(282971,283785);(283737,284785);(284726,285226);(286054,286660);(287277,287907);(287277,288318);(287905,288432);(287905,288432);(288235,288754);(288754,290097);(291399,293719);(293972,294993);(297816,298899);(298686,299186);(298886,300522);(300212,300858);(300212,301320);(302401,303300);(304465,305309);(305309,306420);(306239,307185);(307085,307614);(307085,307669);(308088,309011);(308811,309769);(309765,310733);(310604,311532);(312510,313059);(312825,313496);(313059,314513);(315085,316602);(317006,317746);(317624,318187);(318910,319723);(319464,321172);(321831,322645);(322409,323359);(323049,323560);(323172,324096);(323768,324579);(323767,324579);(324229,325714);(325943,326647);(329392,329936);(330268,331153);(331845,334241);(334986,335531);(336290,337249);(337832,338695);(339492,340371);(341306,342010);(341884,342452);(343644,344692);(344978,346041);(345817,346350);(346315,347147);(347044,348133);(348126,349066);(351514,352181);(352334,353673);(355688,356911);(357961,358835);(359328,360086);(360429,360957);(361551,362452);(363603,364282);(364646,365196);(364646,365196);(366385,367386);(367192,368093);(369946,370949);(370654,371571);(372771,373754);(375397,375909);(375621,376312);(376850,377405);(376850,377504);(377936,378502);(378555,379495);(379835,380516);(380046,380988);(381728,383320);(386106,387286);(387653,388545);(390617,391532);(392261,392945);(393410,394404);(394974,395743);(395631,396422);(396809,397576);(399903,400408);(401143,401643);(401347,402083);(403031,403840);(404186,405194);(406501,407001);(408209,409047);(410755,411255);(410755,411255);(411880,412740);(412953,413934);(415311,416138);(415936,417361);(420283,420960);(421293,421881);(421850,422713);(422399,422899);(422398,422899);(422640,423326);(422640,423473);(423185,424095);(424094,425128);(425084,425668);(428269,429123);(432361,433540);(434825,435365);(436777,437757);(438840,439624);(439865,440528);(440728,441724);(441319,441834);(443345,444311);(445823,446445);(447164,447983);(449563,450082);(453656,454177);(454722,455269);(458155,459086);(459604,460412);(461560,462193);(462067,463133);(465564,466451);(467441,467980);(468661,469272);(470846,471377);(470846,472053);(472428,472945);(472945,473757);(474257,474757);(474300,475120);(475120,475868);(479113,479867);(479610,480157);(479829,480365);(479610,480157);(479829,480365);(481074,482501);(484373,484897);(484373,485375);(485140,485844);(485694,486343);(485694,486861);(486816,487713);(489093,490024);(490579,491182);(492194,493227);(493225,494127);(501035,501551);(501268,502007);(502231,502979);(503523,504192);(505326,505945);(505572,506278);(507001,507628);(510160,510896);(512048,512865);(517472,518042);(517661,518306);(520459,521366);(522235,522856);(523593,524936);(524842,525342);(524842,525443);(532710,533400);(533256,534299);(535095,535895);(537028,537743);(537028,537973)"
"[{426, 720}]","[]",2,3,"(68408,68929);(224977,225530);(309893,310558)"
"[{426, 860}]","[]",2,22,"(24545,25097);(33675,34377);(43069,43906);(70961,71484);(76887,77388);(82608,83163);(110562,111307);(116951,117578);(156099,156983);(176190,177109);(182726,183226);(205494,205999);(205545,206045);(266236,266736);(324508,325089);(332820,333325);(344013,344565);(382238,383320);(459682,460369);(492264,492767);(492258,492767);(520595,521456)"
